skill_id,suffix
SK179302,OCC
SK179299,SEC
SK179310,OCC
SK179305,OCC
SK179307,BRD
SK179190,OCC
SK179198,OCC
SK179192,OCC
SK235406,OCC
SK235411,BRD
SK235410,OCC
SK072091,SEC
SK072096,SEC
SK072101,BRD
SK005276,SEC
SK005282,BRD
SK005278,OCC
SK005283,SEC
SK005271,SEC
SK005274,BRD
SK005280,SEC
SK235414,BRD
SK235422,SEC
SK235421,BRD
SK235420,BRD
SK235419,SEC
SK218553,BRD
SK218557,BRD
SK218564,SEC
SK218559,BRD
SK218554,BRD
SK120604,OCC
SK120608,BRD
SK120596,OCC
SK120606,SEC
SK120598,BRD
SK120600,SEC
SK120601,BRD
SK120599,SEC
SK120624,BRD
SK120634,BRD
SK120637,BRD
SK120625,BRD
SK120628,BRD
SK120626,BRD
SK120636,BRD
SK120627,SEC
SK120632,BRD
SK177003,BRD
SK177004,BRD
SK177002,BRD
SK177008,SEC
SK177011,BRD
SK177009,BRD
SK177078,SEC
SK104658,SEC
SK104661,BRD
SK152338,BRD
SK152336,SEC
SK152344,SEC
SK152337,BRD
SK152340,BRD
SK152341,BRD
SK158926,BRD
SK158911,BRD
SK158909,BRD
SK158931,BRD
SK158930,BRD
SK223949,OCC
SK223951,SEC
SK223946,BRD
SK087437,SEC
SK087439,SEC
SK087443,OCC
SK087427,SEC
SK087422,BRD
SK087425,SEC
SK087424,SEC
SK114002,SEC
SK114001,SEC
SK113999,SEC
SK113997,BRD
SK114005,SEC
SK197852,BRD
SK197850,BRD
SK197854,BRD
SK197853,SEC
SK106439,BRD
SK106434,SEC
SK106441,SEC
SK106428,SEC
SK106435,BRD
SK106438,BRD
SK106429,SEC
SK106431,SEC
SK243686,OCC
SK244974,SEC
SK244960,BRD
SK244973,SEC
SK244962,BRD
SK224373,BRD
SK204209,SEC
SK204204,SEC
SK204202,SEC
SK204207,SEC
SK204199,SEC
SK204206,SEC
SK144185,BRD
SK144198,BRD
SK144188,BRD
SK144189,BRD
SK144190,BRD
SK145186,BRD
SK145193,BRD
SK145192,BRD
SK145195,BRD
SK145190,BRD
SK145197,BRD
SK145187,BRD
SK145188,BRD
SK145194,BRD
SK145196,BRD
SK042871,UNI
SK096398,SEC
SK096395,SEC
SK096400,OCC
SK096397,OCC
SK096391,SEC
SK096399,SEC
SK096388,SEC
SK096389,SEC
SK096401,OCC
SK085520,SEC
SK085517,BRD
SK085523,SEC
SK085516,BRD
SK085522,BRD
SK085515,BRD
SK085513,OCC
SK085518,BRD
SK085512,BRD
SK145214,BRD
SK145224,BRD
SK204254,OCC
SK204245,SEC
SK204248,SEC
SK204256,SEC
SK124404,BRD
SK124403,BRD
SK124406,BRD
SK124396,BRD
SK124399,BRD
SK124402,BRD
SK143136,SEC
SK143148,SEC
SK143139,SEC
SK143142,OCC
SK143141,OCC
SK143149,SEC
SK143145,OCC
SK131175,BRD
SK131187,SEC
SK131177,SEC
SK131178,SEC
SK131190,SEC
SK131204,SEC
SK131199,SEC
SK131198,BRD
SK131201,SEC
SK131203,SEC
SK131192,BRD
SK131196,SEC
SK131212,SEC
SK131214,BRD
SK131205,SEC
SK131215,SEC
SK131206,SEC
SK131210,BRD
SK131216,SEC
SK131209,BRD
SK131217,BRD
SK131228,SEC
SK131229,BRD
SK131227,OCC
SK131222,SEC
SK131230,SEC
SK131224,BRD
SK124600,BRD
SK124609,BRD
SK124599,BRD
SK124605,BRD
SK124608,BRD
SK124613,BRD
SK124606,BRD
SK126888,BRD
SK126883,SEC
SK126884,BRD
SK126893,BRD
SK126889,BRD
SK134200,BRD
SK134193,SEC
SK134191,SEC
SK134189,SEC
SK134196,BRD
SK102850,BRD
SK102852,SEC
SK116503,BRD
SK116506,BRD
SK116510,SEC
SK102902,SEC
SK102910,SEC
SK102911,SEC
SK102912,SEC
SK102879,BRD
SK102882,SEC
SK062008,OCC
SK032937,SEC
SK032943,SEC
SK032949,SEC
SK032939,SEC
SK032951,SEC
SK041254,SEC
SK041257,OCC
SK041258,SEC
SK041218,BRD
SK041222,SEC
SK041231,SEC
SK041228,SEC
SK041221,SEC
SK041230,SEC
SK133927,BRD
SK133935,SEC
SK133936,SEC
SK133931,SEC
SK133960,SEC
SK133961,SEC
SK133958,SEC
SK133964,SEC
SK133970,SEC
SK133977,SEC
SK133969,SEC
SK133975,SEC
SK133972,SEC
SK133979,SEC
SK133968,SEC
SK037581,BRD
SK037400,BRD
SK037413,SEC
SK038757,OCC
SK038749,BRD
SK038748,OCC
SK038755,SEC
SK038747,OCC
SK038752,OCC
SK038761,SEC
SK204108,SEC
SK204115,BRD
SK204117,SEC
SK204109,BRD
SK204118,SEC
SK204121,SEC
SK134213,SEC
SK134205,BRD
SK136098,SEC
SK136101,SEC
SK133854,SEC
SK136097,SEC
SK133846,BRD
SK103993,UNI
SK103990,BRD
SK103991,UNI
SK103996,BRD
SK096657,SEC
SK096647,SEC
SK096672,SEC
