skill_id,suffix
SK124396,EVA
SK124399,CRE
SK124402,EVA
SK143136,ANA
SK143148,UND
SK143139,APP
SK143142,APP
SK143141,ANA
SK143149,EVA
SK143145,EVA
SK131175,ANA
SK131187,ANA
SK131177,UND
SK131178,APP
SK131190,ANA
SK131204,ANA
SK131199,APP
SK131198,APP
SK131201,APP
SK131203,APP
SK131192,EVA
SK131196,EVA
SK131212,ANA
SK131214,ANA
SK131205,APP
SK131215,APP
SK131206,APP
SK131210,ANA
SK131216,APP
SK131209,APP
SK131217,APP
SK131228,APP
SK131229,ANA
SK131227,APP
SK131222,CRE
SK131230,EVA
SK131224,CRE
SK124600,CRE
SK124609,CRE
SK124599,CRE
SK124605,CRE
SK124608,APP
SK124613,APP
SK124606,ANA
SK126888,APP
SK126883,CRE
SK126884,CRE
SK126893,ANA
SK126889,ANA
SK134200,APP
SK134193,ANA
SK134191,CRE
SK134189,ANA
SK134196,APP
SK102850,EVA
SK102852,CRE
SK116503,ANA
SK116506,APP
SK116510,APP
SK102902,ANA
SK102910,ANA
SK102911,CRE
SK102912,EVA
SK102879,ANA
SK102882,CRE
SK062008,APP
SK032937,APP
SK032943,EVA
SK032949,CRE
SK032939,EVA
SK032951,EVA
SK041254,APP
SK041257,APP
SK041258,EVA
SK041218,EVA
SK041222,APP
SK041231,UND
SK041228,ANA
SK041221,APP
SK041230,ANA
SK133927,EVA
SK133935,EVA
SK133936,APP
SK133931,EVA
SK133960,EVA
SK133961,CRE
SK133958,APP
SK133964,EVA
SK133970,APP
SK133977,ANA
SK133969,CRE
SK133975,APP
SK133972,CRE
SK133979,EVA
SK133968,CRE
SK037581,EVA
SK037400,ANA
SK037413,CRE
SK038757,APP
SK038749,UND
SK038748,EVA
SK038755,EVA
SK038747,APP
SK038752,EVA
SK038761,ANA
SK204108,APP
SK204115,APP
SK204117,APP
SK204109,APP
SK204118,ANA
SK204121,ANA
SK134213,EVA
SK134205,CRE
SK136098,APP
SK136101,ANA
SK133854,APP
SK136097,APP
SK133846,APP
SK103993,APP
SK103990,UND
SK103991,APP
SK103996,CRE
SK096657,EVA
SK096647,EVA
SK096672,EVA
SK096663,EVA
SK111037,ANA
SK111033,ANA
