skill_id,suffix
SK128573,SYS
SK128566,INF
SK128570,INF
SK128567,INF
SK128576,SYS
SK128579,INF
SK128568,SYS
SK036392,INF
SK036395,THG
SK036390,INF
SK036397,THG
SK036393,THG
SK036394,INF
SK036399,PEO
SK036410,INF
SK036408,THG
SK036406,THG
SK036416,INF
SK036402,INF
SK133988,INF
SK133983,SYS
SK133989,SYS
SK133995,SYS
SK133993,INF
SK133944,INF
SK133937,IDE
SK039198,THG
SK221419,SYS
SK221427,INF
SK221397,SYS
SK221398,INF
SK221395,INF
SK221392,PEO
SK221401,INF
SK221394,SYS
SK224438,THG
SK224435,PEO
SK221441,THG
SK220836,INF
SK220959,THG
SK220964,PEO
SK220958,THG
SK220969,THG
SK220962,INF
SK037467,THG
SK037465,IDE
SK037468,THG
SK135465,INF
SK135468,INF
SK135457,INF
SK135466,INF
SK135456,INF
SK135460,INF
SK135461,INF
SK135458,THG
